,Aikavyöhyke,Date,Ilman lämpötila (degC),Lumensyvyys (cm),Puuskanopeus (m/s),Sateen intensiteetti (mm/h),Tuulen nopeus (m/s)
4285,UTC,2017-06-28 13:00:00,19.2,-1.0,,0.0,4.3
4286,UTC,2017-06-28 14:00:00,18.9,,,0.0,3.1
4287,UTC,2017-06-28 15:00:00,18.2,,,0.0,2.7
4288,UTC,2017-06-28 16:00:00,17.0,,,0.0,2.9
4289,UTC,2017-06-28 17:00:00,16.0,,,0.0,2.9
4290,UTC,2017-06-28 18:00:00,15.2,,,0.0,1.4
4291,UTC,2017-06-28 19:00:00,13.0,,,0.0,1.5
4292,UTC,2017-06-28 20:00:00,11.0,,,0.0,1.3
4293,UTC,2017-06-28 21:00:00,9.6,-1.0,,0.0,2.0
4294,UTC,2017-06-28 22:00:00,9.0,-1.0,,0.0,2.4
4295,UTC,2017-06-28 23:00:00,9.2,-1.0,,0.0,2.6
4296,UTC,2017-06-29 00:00:00,9.1,-1.0,,0.0,2.9
4297,UTC,2017-06-29 01:00:00,7.8,-1.0,,0.0,2.4
4298,UTC,2017-06-29 02:00:00,7.9,-1.0,,0.0,2.1
4299,UTC,2017-06-29 03:00:00,10.5,-1.0,,0.0,2.8
4300,UTC,2017-06-29 04:00:00,13.1,-1.0,,0.0,2.6
4301,UTC,2017-06-29 05:00:00,14.5,-1.0,,0.0,3.8
4302,UTC,2017-06-29 06:00:00,16.4,-1.0,,0.0,3.2
4303,UTC,2017-06-29 07:00:00,17.9,-1.0,,0.0,3.1
4304,UTC,2017-06-29 08:00:00,18.4,,,0.0,3.8
4305,UTC,2017-06-29 09:00:00,19.4,-1.0,,0.0,4.4
4306,UTC,2017-06-29 10:00:00,19.6,-1.0,,0.0,4.0
4307,UTC,2017-06-29 11:00:00,20.4,,,0.0,4.8
4308,UTC,2017-06-29 12:00:00,20.2,-1.0,,0.0,4.9
4309,UTC,2017-06-29 13:00:00,20.7,-1.0,,0.0,3.9
4310,UTC,2017-06-29 14:00:00,20.2,,,0.0,5.1
4311,UTC,2017-06-29 15:00:00,19.0,,,0.0,5.4
4312,UTC,2017-06-29 16:00:00,19.1,,,0.0,4.4
4313,UTC,2017-06-29 17:00:00,18.5,,,0.0,3.5
4314,UTC,2017-06-29 18:00:00,17.4,,,0.0,3.4
4315,UTC,2017-06-29 19:00:00,16.0,,,0.0,3.0
4316,UTC,2017-06-29 20:00:00,14.7,,,0.0,4.0
4317,UTC,2017-06-29 21:00:00,14.3,,,0.0,4.1
4318,UTC,2017-06-29 22:00:00,14.2,,,0.0,4.7
4319,UTC,2017-06-29 23:00:00,13.8,-1.0,,0.0,4.3
4320,UTC,2017-06-30 00:00:00,13.0,-1.0,,0.0,4.4
4321,UTC,2017-06-30 01:00:00,12.9,-1.0,,0.0,4.8
4322,UTC,2017-06-30 02:00:00,13.2,-1.0,,0.0,5.1
4323,UTC,2017-06-30 03:00:00,14.1,-1.0,,0.0,4.9
4324,UTC,2017-06-30 04:00:00,14.4,-1.0,,0.0,4.7
4325,UTC,2017-06-30 05:00:00,14.8,-1.0,,0.0,5.5
4326,UTC,2017-06-30 06:00:00,15.8,-1.0,,0.0,6.6
4327,UTC,2017-06-30 07:00:00,16.2,-1.0,,0.0,6.5
4328,UTC,2017-06-30 08:00:00,19.0,,,0.0,7.5
4329,UTC,2017-06-30 09:00:00,18.7,-1.0,,0.0,6.2
4330,UTC,2017-06-30 10:00:00,18.8,,,0.0,7.3
4331,UTC,2017-06-30 11:00:00,18.9,-1.0,,0.0,8.6
4332,UTC,2017-06-30 12:00:00,18.5,,,0.0,7.3
4333,UTC,2017-06-30 13:00:00,19.8,,,0.0,7.0
4334,UTC,2017-06-30 14:00:00,19.2,,,0.0,7.6
4335,UTC,2017-06-30 15:00:00,18.7,,,0.0,7.2
4336,UTC,2017-06-30 16:00:00,18.6,,,0.0,5.6
4337,UTC,2017-06-30 17:00:00,18.8,,,0.0,5.0
4338,UTC,2017-06-30 18:00:00,18.7,,,0.0,6.4
4339,UTC,2017-06-30 19:00:00,18.2,,,0.0,5.2
4340,UTC,2017-06-30 20:00:00,17.3,,,0.0,6.4
4341,UTC,2017-06-30 21:00:00,16.4,,,0.0,5.5
4342,UTC,2017-06-30 22:00:00,15.7,,,0.0,5.3
4343,UTC,2017-06-30 23:00:00,14.8,,,0.0,5.0
4344,UTC,2017-07-01 00:00:00,13.9,-1.0,,0.0,5.0
4345,UTC,2017-07-01 01:00:00,13.2,,,0.0,5.2
4346,UTC,2017-07-01 02:00:00,12.6,,,0.0,4.7
4347,UTC,2017-07-01 03:00:00,12.7,-1.0,,0.0,4.6
4348,UTC,2017-07-01 04:00:00,13.2,-1.0,,0.0,6.7
4349,UTC,2017-07-01 05:00:00,13.7,-1.0,,0.0,4.6
4350,UTC,2017-07-01 06:00:00,14.4,-1.0,,0.0,5.5
4351,UTC,2017-07-01 07:00:00,15.0,-1.0,,0.0,5.3
4352,UTC,2017-07-01 08:00:00,15.7,-1.0,,0.0,5.4
4353,UTC,2017-07-01 09:00:00,16.4,-1.0,,0.0,4.5
4354,UTC,2017-07-01 10:00:00,15.9,-1.0,,0.0,6.4
4355,UTC,2017-07-01 11:00:00,15.6,,,0.0,3.7
4356,UTC,2017-07-01 12:00:00,16.2,-1.0,,0.0,3.9
4357,UTC,2017-07-01 13:00:00,14.5,,,0.0,3.0
4358,UTC,2017-07-01 14:00:00,13.8,,,0.0,3.3
4359,UTC,2017-07-01 15:00:00,13.9,-1.0,,0.0,4.0
4360,UTC,2017-07-01 16:00:00,13.9,,,0.0,3.5
4361,UTC,2017-07-01 17:00:00,13.8,-1.0,,0.0,2.8
4362,UTC,2017-07-01 18:00:00,13.0,-1.0,,0.0,3.7
4363,UTC,2017-07-01 19:00:00,12.5,-1.0,,0.0,2.3
4364,UTC,2017-07-01 20:00:00,12.9,-1.0,,0.0,2.7
4365,UTC,2017-07-01 21:00:00,13.6,-1.0,,0.0,3.3
4366,UTC,2017-07-01 22:00:00,13.9,-1.0,,0.0,3.3
4367,UTC,2017-07-01 23:00:00,14.1,-1.0,,0.0,3.0
4368,UTC,2017-07-02 00:00:00,14.2,-1.0,,0.0,3.8
4369,UTC,2017-07-02 01:00:00,14.2,-1.0,,0.0,3.6
4370,UTC,2017-07-02 02:00:00,14.0,-1.0,,0.0,3.4
4371,UTC,2017-07-02 03:00:00,13.9,-1.0,,0.0,3.9
4372,UTC,2017-07-02 04:00:00,14.0,-1.0,,0.0,5.2
4373,UTC,2017-07-02 05:00:00,14.6,-1.0,,0.0,4.1
4374,UTC,2017-07-02 06:00:00,15.5,-1.0,,0.0,4.7
4375,UTC,2017-07-02 07:00:00,16.3,-1.0,,0.0,5.3
4376,UTC,2017-07-02 08:00:00,16.7,-1.0,,0.0,6.7
4377,UTC,2017-07-02 09:00:00,17.5,-1.0,,0.0,5.4
4378,UTC,2017-07-02 10:00:00,18.1,-1.0,,0.0,7.3
4379,UTC,2017-07-02 11:00:00,19.7,,,0.0,6.9
4380,UTC,2017-07-02 12:00:00,20.3,-1.0,,0.0,5.8
4381,UTC,2017-07-02 13:00:00,20.5,-1.0,,0.0,5.0
4382,UTC,2017-07-02 14:00:00,19.0,-1.0,,0.0,5.5
4383,UTC,2017-07-02 15:00:00,19.1,,,0.0,4.4
4384,UTC,2017-07-02 16:00:00,17.5,,,0.0,4.5
4385,UTC,2017-07-02 17:00:00,17.3,,,0.0,3.5
4386,UTC,2017-07-02 18:00:00,15.8,,,0.0,2.7
4387,UTC,2017-07-02 19:00:00,15.5,,,0.0,2.8
4388,UTC,2017-07-02 20:00:00,14.5,,,0.0,1.6
4389,UTC,2017-07-02 21:00:00,13.8,-1.0,,0.0,1.8
4390,UTC,2017-07-02 22:00:00,13.7,-1.0,,0.0,2.4
4391,UTC,2017-07-02 23:00:00,13.6,-1.0,,0.0,1.3
4392,UTC,2017-07-03 00:00:00,13.6,-1.0,,0.0,1.4
4393,UTC,2017-07-03 01:00:00,13.6,-1.0,,0.0,1.1
4394,UTC,2017-07-03 02:00:00,13.6,-1.0,,0.0,2.2
4395,UTC,2017-07-03 03:00:00,13.6,-1.0,,0.0,1.7
4396,UTC,2017-07-03 04:00:00,14.0,-1.0,,0.0,2.4
4397,UTC,2017-07-03 05:00:00,14.7,-1.0,,0.0,1.8
4398,UTC,2017-07-03 06:00:00,15.8,-1.0,,0.0,3.2
4399,UTC,2017-07-03 07:00:00,14.6,-1.0,,2.1,2.3
4400,UTC,2017-07-03 08:00:00,14.1,-1.0,,0.3,1.7
4401,UTC,2017-07-03 09:00:00,15.9,-1.0,,0.0,1.9
4402,UTC,2017-07-03 10:00:00,15.3,-1.0,,0.0,2.4
4403,UTC,2017-07-03 11:00:00,15.2,-1.0,,0.0,2.2
4404,UTC,2017-07-03 12:00:00,15.6,-1.0,,0.0,2.7
4405,UTC,2017-07-03 13:00:00,17.8,-1.0,,0.0,2.7
4406,UTC,2017-07-03 14:00:00,17.0,,,0.0,3.5
4407,UTC,2017-07-03 15:00:00,16.9,-1.0,,0.0,4.3
4408,UTC,2017-07-03 16:00:00,15.6,,,0.0,4.1
4409,UTC,2017-07-03 17:00:00,14.7,,,0.0,4.8
4410,UTC,2017-07-03 18:00:00,13.4,,,0.0,3.4
4411,UTC,2017-07-03 19:00:00,12.0,,,0.0,3.0
4412,UTC,2017-07-03 20:00:00,10.7,,,0.0,2.0
4413,UTC,2017-07-03 21:00:00,9.7,,,0.0,2.4
4414,UTC,2017-07-03 22:00:00,9.9,,,0.0,2.2
4415,UTC,2017-07-03 23:00:00,9.8,,,0.0,3.0
4416,UTC,2017-07-04 00:00:00,9.8,-1.0,,0.0,2.2
4417,UTC,2017-07-04 01:00:00,9.4,,,0.0,2.0
4418,UTC,2017-07-04 02:00:00,10.7,,,0.0,2.4
4419,UTC,2017-07-04 03:00:00,11.5,,,0.0,1.8
4420,UTC,2017-07-04 04:00:00,12.3,,,0.0,2.5
4421,UTC,2017-07-04 05:00:00,13.5,-1.0,,0.0,3.2
4422,UTC,2017-07-04 06:00:00,14.9,-1.0,,0.0,3.8
4423,UTC,2017-07-04 07:00:00,15.1,-1.0,,0.0,4.1
4424,UTC,2017-07-04 08:00:00,16.8,-1.0,,0.0,4.1
4425,UTC,2017-07-04 09:00:00,15.9,-1.0,,0.0,4.6
4426,UTC,2017-07-04 10:00:00,16.4,-1.0,,0.0,3.3
4427,UTC,2017-07-04 11:00:00,13.0,-1.0,,2.9,3.4
4428,UTC,2017-07-04 12:00:00,13.3,-1.0,,0.0,1.1
4429,UTC,2017-07-04 13:00:00,14.3,-1.0,,0.0,3.0
4430,UTC,2017-07-04 14:00:00,15.9,-1.0,,0.0,3.4
4431,UTC,2017-07-04 15:00:00,15.0,-1.0,,0.0,3.3
4432,UTC,2017-07-04 16:00:00,13.7,-1.0,,0.0,3.6
4433,UTC,2017-07-04 17:00:00,12.9,-1.0,,0.0,3.1
4434,UTC,2017-07-04 18:00:00,12.3,-1.0,,0.0,2.3
4435,UTC,2017-07-04 19:00:00,12.1,-1.0,,0.0,3.2
4436,UTC,2017-07-04 20:00:00,11.6,-1.0,,0.0,2.7
4437,UTC,2017-07-04 21:00:00,11.7,-1.0,,0.0,2.2
4438,UTC,2017-07-04 22:00:00,11.8,-1.0,,0.0,1.9
4439,UTC,2017-07-04 23:00:00,12.0,-1.0,,0.0,2.4
4440,UTC,2017-07-05 00:00:00,12.0,-1.0,,0.4,2.5
4441,UTC,2017-07-05 01:00:00,11.9,-1.0,,0.0,3.1
4442,UTC,2017-07-05 02:00:00,11.8,-1.0,,0.0,3.0
4443,UTC,2017-07-05 03:00:00,11.3,-1.0,,0.3,3.9
4444,UTC,2017-07-05 04:00:00,11.2,-1.0,,0.3,3.8
4445,UTC,2017-07-05 05:00:00,11.3,-1.0,,0.0,4.8
4446,UTC,2017-07-05 06:00:00,11.5,-1.0,,0.0,3.7
4447,UTC,2017-07-05 07:00:00,12.8,-1.0,,0.0,4.3
4448,UTC,2017-07-05 08:00:00,14.6,-1.0,,0.0,5.7
4449,UTC,2017-07-05 09:00:00,15.6,-1.0,,0.0,4.6
4450,UTC,2017-07-05 10:00:00,14.7,-1.0,,0.0,3.6
4451,UTC,2017-07-05 11:00:00,15.6,-1.0,,0.0,4.2
4452,UTC,2017-07-05 12:00:00,16.8,-1.0,,0.0,4.0
4453,UTC,2017-07-05 13:00:00,15.7,-1.0,,0.0,3.0
4454,UTC,2017-07-05 14:00:00,15.2,-1.0,,0.0,2.6
4455,UTC,2017-07-05 15:00:00,16.0,-1.0,,0.0,3.2
4456,UTC,2017-07-05 16:00:00,15.7,-1.0,,0.0,3.8
4457,UTC,2017-07-05 17:00:00,13.8,-1.0,,0.0,4.1
4458,UTC,2017-07-05 18:00:00,12.5,-1.0,,0.0,3.0
4459,UTC,2017-07-05 19:00:00,12.1,-1.0,,0.0,4.4
4460,UTC,2017-07-05 20:00:00,10.1,-1.0,,0.0,2.8
4461,UTC,2017-07-05 21:00:00,8.7,-1.0,,0.0,2.7
4462,UTC,2017-07-05 22:00:00,7.6,-1.0,,0.0,2.3
4463,UTC,2017-07-05 23:00:00,7.0,-1.0,,0.0,2.2
4464,UTC,2017-07-06 00:00:00,7.4,-1.0,,0.0,2.4
4465,UTC,2017-07-06 01:00:00,6.3,-1.0,,0.0,1.8
4466,UTC,2017-07-06 02:00:00,5.9,-1.0,,0.0,1.9
4467,UTC,2017-07-06 03:00:00,7.8,-1.0,,0.0,2.7
4468,UTC,2017-07-06 04:00:00,8.9,-1.0,,0.0,2.4
4469,UTC,2017-07-06 05:00:00,9.4,-1.0,,0.0,2.8
4470,UTC,2017-07-06 06:00:00,10.3,-1.0,,0.0,2.6
4471,UTC,2017-07-06 07:00:00,11.6,-1.0,,0.0,2.3
4472,UTC,2017-07-06 08:00:00,13.0,-1.0,,0.0,3.0
4473,UTC,2017-07-06 09:00:00,14.0,-1.0,,0.0,3.2
4474,UTC,2017-07-06 10:00:00,14.1,-1.0,,0.0,3.2
4475,UTC,2017-07-06 11:00:00,14.3,-1.0,,0.0,3.0
4476,UTC,2017-07-06 12:00:00,15.6,-1.0,,0.0,3.2
4477,UTC,2017-07-06 13:00:00,15.3,-1.0,,0.0,3.5
4478,UTC,2017-07-06 14:00:00,13.7,-1.0,,0.0,5.1
4479,UTC,2017-07-06 15:00:00,13.4,-1.0,,0.0,3.5
4480,UTC,2017-07-06 16:00:00,12.5,-1.0,,0.0,2.7
4481,UTC,2017-07-06 17:00:00,11.5,-1.0,,0.0,4.7
4482,UTC,2017-07-06 18:00:00,10.9,-1.0,,0.0,2.5
4483,UTC,2017-07-06 19:00:00,10.3,-1.0,,0.0,2.9
4484,UTC,2017-07-06 20:00:00,8.2,-1.0,,0.0,2.4
4485,UTC,2017-07-06 21:00:00,6.6,-1.0,,0.0,2.1
4486,UTC,2017-07-06 22:00:00,6.1,-1.0,,0.0,2.5
4487,UTC,2017-07-06 23:00:00,5.7,-1.0,,0.0,2.4
4488,UTC,2017-07-07 00:00:00,5.9,-1.0,,0.0,3.0
4489,UTC,2017-07-07 01:00:00,5.6,-1.0,,0.0,2.8
4490,UTC,2017-07-07 02:00:00,6.0,-1.0,,0.0,3.6
4491,UTC,2017-07-07 03:00:00,6.6,-1.0,,0.0,3.1
4492,UTC,2017-07-07 04:00:00,8.7,-1.0,,0.0,2.9
4493,UTC,2017-07-07 05:00:00,10.6,-1.0,,0.0,2.2
4494,UTC,2017-07-07 06:00:00,13.1,-1.0,,0.0,3.4
4495,UTC,2017-07-07 07:00:00,14.9,-1.0,,0.0,1.9
4496,UTC,2017-07-07 08:00:00,16.6,-1.0,,0.0,3.4
4497,UTC,2017-07-07 09:00:00,18.8,-1.0,,0.0,3.8
4498,UTC,2017-07-07 10:00:00,19.9,-1.0,,0.0,3.8
4499,UTC,2017-07-07 11:00:00,19.9,-1.0,,0.0,3.1
4500,UTC,2017-07-07 12:00:00,21.1,-1.0,,0.0,4.0
4501,UTC,2017-07-07 13:00:00,20.7,-1.0,,0.0,3.6
4502,UTC,2017-07-07 14:00:00,19.3,-1.0,,0.0,2.5
4503,UTC,2017-07-07 15:00:00,19.5,-1.0,,0.0,3.2
4504,UTC,2017-07-07 16:00:00,18.4,-1.0,,0.0,0.7
4505,UTC,2017-07-07 17:00:00,17.0,-1.0,,0.0,1.6
4506,UTC,2017-07-07 18:00:00,16.3,-1.0,,0.0,1.3
4507,UTC,2017-07-07 19:00:00,15.2,-1.0,,0.0,0.8
4508,UTC,2017-07-07 20:00:00,14.1,-1.0,,0.0,1.6
4509,UTC,2017-07-07 21:00:00,12.3,-1.0,,0.0,1.4
4510,UTC,2017-07-07 22:00:00,11.1,-1.0,,0.0,2.5
4511,UTC,2017-07-07 23:00:00,10.5,-1.0,,0.0,2.2
4512,UTC,2017-07-08 00:00:00,10.8,-1.0,,0.0,2.2
4513,UTC,2017-07-08 01:00:00,10.3,-1.0,,0.0,2.1
4514,UTC,2017-07-08 02:00:00,9.5,-1.0,,0.0,2.1
4515,UTC,2017-07-08 03:00:00,10.0,-1.0,,0.0,1.8
4516,UTC,2017-07-08 04:00:00,12.2,-1.0,,0.0,1.6
4517,UTC,2017-07-08 05:00:00,14.0,-1.0,,0.0,1.0
4518,UTC,2017-07-08 06:00:00,16.7,-1.0,,0.0,1.5
4519,UTC,2017-07-08 07:00:00,18.8,-1.0,,0.0,1.3
4520,UTC,2017-07-08 08:00:00,19.4,-1.0,,0.0,1.7
4521,UTC,2017-07-08 09:00:00,19.6,-1.0,,0.0,1.5
4522,UTC,2017-07-08 10:00:00,21.4,-1.0,,0.0,1.3
4523,UTC,2017-07-08 11:00:00,18.9,-1.0,,0.0,1.7
4524,UTC,2017-07-08 12:00:00,20.6,-1.0,,0.0,2.7
4525,UTC,2017-07-08 13:00:00,19.1,-1.0,,0.0,2.4
4526,UTC,2017-07-08 14:00:00,19.0,-1.0,,0.0,2.3
4527,UTC,2017-07-08 15:00:00,18.5,-1.0,,0.0,1.5
